fips,geoname,gdp_per_capita_current,gdp_per_capita_baseline,growth_pct,baseline_start_year,baseline_end_year,population
46102,"Oglala Lakota, SD*",25827.844311377245,25904.96760909093,-0.29771624839485256,2021,2023,13360.0
46103,"Pennington, SD",55000.54320178653,53934.27431267599,1.9769782808775949,2021,2023,115979.0
46105,"Perkins, SD",46586.51129943503,47118.373367946544,-1.1287785008158413,2021,2023,2832.0
46107,"Potter, SD",44533.721898417985,58556.53715035206,-23.947480391349885,2021,2023,2402.0
46109,"Roberts, SD",41012.05873772245,38032.61985688941,7.833903875263348,2021,2023,10283.0
46111,"Sanborn, SD",51636.28762541806,51670.893141454195,-0.06697293956463568,2021,2023,2392.0
46115,"Spink, SD",65961.52586771447,70249.00887300241,-6.103264763548388,2021,2023,6108.0
46117,"Stanley, SD",45960.199004975126,45276.867619458535,1.5092284900533048,2021,2023,3015.0
46119,"Sully, SD",56403.26975476839,87951.11702450528,-35.86975167233738,2021,2023,1468.0
46121,"Todd, SD",27343.981683384212,26054.761335745698,4.9481180465459795,2021,2023,9172.0
46123,"Tripp, SD",47705.78974986881,45880.05428373375,3.9793664036320786,2021,2023,5717.0
46125,"Turner, SD",51279.74028832398,47797.91250248632,7.2844766717721,2021,2023,9087.0
46127,"Union, SD",104448.56912998506,104412.97812414746,0.034086764382190715,2021,2023,17402.0
46129,"Walworth, SD",44110.81593927894,48503.498317618476,-9.056423826534454,2021,2023,5270.0
46135,"Yankton, SD",59598.49419371304,58867.71411179173,1.2413936789418045,2021,2023,23509.0
46137,"Ziebach, SD",17726.220016542597,22080.854216383304,-19.721312215401998,2021,2023,2418.0
47001,"Anderson, TN",73788.37063684023,72805.8009961142,1.3495760327923323,2021,2023,81449.0
47003,"Bedford, TN",43546.37825477613,41223.04964704377,5.635994007296774,2021,2023,54228.0
47005,"Benton, TN",27728.31261979843,25942.045155685482,6.885607720567344,2021,2023,16173.0
47007,"Bledsoe, TN",18211.788852543134,16098.283900839102,13.128759343061835,2021,2023,15591.0
47009,"Blount, TN",52430.40974326881,48713.05833369222,7.631118917051216,2021,2023,142211.0
47011,"Bradley, TN",44733.9473730467,43951.80141317695,1.7795538174124825,2021,2023,113782.0
47013,"Campbell, TN",27627.49142601521,25685.185941932486,7.561967775797962,2021,2023,40238.0
47015,"Cannon, TN",21720.974772156915,21439.28381602888,1.3139009611758956,2021,2023,15142.0
47017,"Carroll, TN",26401.24368708558,24352.994854503795,8.410665073511424,2021,2023,29107.0
47019,"Carter, TN",20605.216422328238,19801.865069966483,4.05694791638691,2021,2023,57434.0
47021,"Cheatham, TN",33019.153131161394,31010.993487267977,6.4756378886019705,2021,2023,42604.0
47023,"Chester, TN",22234.448422465877,21679.169866880067,2.561346024757727,2021,2023,17876.0
47025,"Claiborne, TN",25121.10674327185,25086.265878139075,0.13888422175711845,2021,2023,33070.0
47027,"Clay, TN",32571.210385643375,26964.4315340427,20.793239584977343,2021,2023,7857.0
47029,"Cocke, TN",24523.938716884775,22730.670942190918,7.8891986041878415,2021,2023,37596.0
47031,"Coffee, TN",55214.86497511626,53258.05228494517,3.6742100137301392,2021,2023,61285.0
47033,"Crockett, TN",42480.78436985615,40363.04026626067,5.246740804521832,2021,2023,13973.0
47035,"Cumberland, TN",31598.92102776677,29595.476326401316,6.769428811585754,2021,2023,65618.0
47037,"Davidson, TN",127506.8573895998,119291.50816831563,6.886784606405194,2021,2023,729505.0
47039,"Decatur, TN",29395.593220338982,27789.562856476652,5.779257385792325,2021,2023,11800.0
47041,"DeKalb, TN",34373.20090127374,37436.98592539191,-8.183845329386251,2021,2023,21747.0
47043,"Dickson, TN",40218.14333547301,38569.8946843899,4.273407186020117,2021,2023,57641.0
47045,"Dyer, TN",49332.802241573496,50046.3545201657,-1.4257827277003532,2021,2023,36403.0
47047,"Fayette, TN",35056.9970321072,32708.64454909368,7.179608068101961,2021,2023,44476.0
47049,"Fentress, TN",29785.48363058274,26855.780244847498,10.909023528732998,2021,2023,20129.0
47051,"Franklin, TN",31659.724837716287,30236.569074383176,4.706736931138211,2021,2023,45137.0
47053,"Gibson, TN",29463.80926451713,30232.27847969468,-2.5418832248905288,2021,2023,51422.0
47055,"Giles, TN",41604.59784960124,40338.79630092605,3.137925929252705,2021,2023,30971.0
47057,"Grainger, TN",21831.811111554263,20758.960463580515,5.168132815975812,2021,2023,25073.0
47059,"Greene, TN",35350.867871059156,34917.83900354515,1.2401365029205857,2021,2023,73398.0
47061,"Grundy, TN",18708.93412496466,18125.156463823838,3.2208144647247083,2021,2023,14148.0
47063,"Hamblen, TN",54882.27128405819,53833.85756081758,1.9474987874613658,2021,2023,67715.0
47065,"Hamilton, TN",76026.70249782527,77041.81152033592,-1.3176079358449333,2021,2023,386256.0
47067,"Hancock, TN",13740.977550440466,13860.04839478159,-0.8590940013308734,2021,2023,7038.0
47069,"Hardeman, TN",24592.631910041677,23714.066989326053,3.7048260052190862,2021,2023,25434.0
47071,"Hardin, TN",37670.927327370824,38022.74335815208,-0.9252778724232358,2021,2023,27617.0
47073,"Hawkins, TN",32283.875966380892,31496.21197075291,2.5008213570552495,2021,2023,59371.0
47075,"Haywood, TN",60730.65450078961,47065.969548322384,29.03304677159102,2021,2023,17097.0
47077,"Henderson, TN",28269.808040307988,27936.23816663805,1.1940400553582586,2021,2023,28183.0
47079,"Henry, TN",39152.32795061278,41146.85041865851,-4.847327189692486,2021,2023,32883.0
47081,"Hickman, TN",21028.191345372983,20873.151102700842,0.7427735367281363,2021,2023,25859.0
47083,"Houston, TN",19157.296790817523,18468.127545707783,3.731668212730699,2021,2023,8538.0
47085,"Humphreys, TN",45894.08816610412,44829.84003769752,2.373972620717968,2021,2023,19554.0
47087,"Jackson, TN",19304.460245636717,19051.53475378786,1.327585914297913,2021,2023,12376.0
47089,"Jefferson, TN",31508.72215748856,30923.52542572773,1.8923997949921834,2021,2023,59217.0
47091,"Johnson, TN",24447.422457581324,24184.68863549405,1.0863642945631247,2021,2023,18506.0
47093,"Knox, TN",68186.9607773489,64733.4369533287,5.334992218179457,2021,2023,506748.0
47095,"Lake, TN",17452.039862971036,20576.43629079127,-15.18434185427201,2021,2023,6422.0
47097,"Lauderdale, TN",29159.886317498986,29201.083321647933,-0.14108039655640336,2021,2023,24630.0
47099,"Lawrence, TN",26381.06613295457,25561.954476427698,3.2044171633363483,2021,2023,46467.0
47101,"Lewis, TN",28269.7868534804,26103.89394351158,8.297202381590196,2021,2023,13418.0
47103,"Lincoln, TN",36073.412968354605,32649.80447784695,10.485846838165891,2021,2023,36751.0
47105,"Loudon, TN",37796.42357031338,40356.84708404727,-6.3444587442659905,2021,2023,62129.0
47107,"McMinn, TN",38400.059907671704,40122.41044673668,-4.292739443836324,2021,2023,56754.0
47109,"McNairy, TN",22445.27448952228,21156.13123750709,6.093473506770963,2021,2023,26103.0
47111,"Macon, TN",23630.843355768877,21799.932594001973,8.398699188045477,2021,2023,27189.0
47113,"Madison, TN",66412.60245595514,64834.67976037299,2.4337633831370997,2021,2023,100409.0
47115,"Marion, TN",30529.504459196673,29362.849586155295,3.973234510561463,2021,2023,29826.0
47117,"Marshall, TN",35498.1372367691,36425.24450503927,-2.5452327935421515,2021,2023,37847.0
47119,"Maury, TN",51220.83395790532,47072.42394101465,8.81282430258732,2021,2023,113411.0
47121,"Meigs, TN",19124.48877089761,19760.229277924856,-3.2172729277866408,2021,2023,13937.0
47123,"Monroe, TN",36403.28355779794,33569.78894813467,8.440608947649398,2021,2023,49154.0
47125,"Montgomery, TN",29555.646783863427,28739.06919252413,2.841350169934209,2021,2023,246025.0
47127,"Moore, TN",75232.98390668831,80270.06596733036,-6.275168706964962,2021,2023,6773.0
47129,"Morgan, TN",16639.427894688895,15395.82265385238,8.077549792542825,2021,2023,21954.0
47131,"Obion, TN",42772.909024817425,42759.09830077223,0.03229891319982414,2021,2023,30261.0
47133,"Overton, TN",25934.65245637128,25114.090061186755,3.267338745641779,2021,2023,23551.0
47135,"Perry, TN",23209.52486925559,20738.702358906623,11.914065150213338,2021,2023,8987.0
47137,"Pickett, TN",31627.44714173845,27783.416196809794,13.835702988065378,2021,2023,5108.0
47139,"Polk, TN",20327.516632130002,20780.12036434763,-2.1780611675096817,2021,2023,18338.0
47141,"Putnam, TN",48604.70704643438,47332.515416759794,2.6877752396487153,2021,2023,84894.0
47143,"Rhea, TN",67412.00840070198,71818.21086066082,-6.13521613411897,2021,2023,34759.0
47145,"Roane, TN",49827.14743928659,50663.74796558222,-1.6512803728298109,2021,2023,56742.0
47147,"Robertson, TN",36297.84983239654,35304.835139776405,2.8126875219461,2021,2023,78459.0
47149,"Rutherford, TN",58170.43682161084,56502.893761554624,2.9512524917632454,2021,2023,376996.0
47151,"Scott, TN",23815.25069947151,22854.011988721573,4.205995477836932,2021,2023,22517.0
47153,"Sequatchie, TN",20036.26560726447,19797.48132488936,1.2061346514564697,2021,2023,17620.0
47155,"Sevier, TN",58059.56040884772,53332.850972744694,8.862660348906859,2021,2023,100184.0
47157,"Shelby, TN",74675.74160104555,72877.35737699497,2.467685833814648,2021,2023,910530.0
47159,"Smith, TN",32191.647019198383,35477.81522979377,-9.262600273749976,2021,2023,20783.0
47161,"Stewart, TN",63427.01009397842,67567.25855621604,-6.127595747862003,2021,2023,14365.0
47163,"Sullivan, TN",58284.75197138344,55309.56600107914,5.379152622977101,2021,2023,162703.0
47165,"Sumner, TN",43606.73244505741,41458.11022380438,5.182634253356122,2021,2023,211721.0
47167,"Tipton, TN",21639.87650151961,21662.03953631035,-0.10231277970658148,2021,2023,62187.0
47169,"Trousdale, TN",18871.78221893248,17788.474580576534,6.089941177636571,2021,2023,12159.0
47171,"Unicoi, TN",35493.34153983885,33627.202644316196,5.549491925514305,2021,2023,17872.0
47173,"Union, TN",16689.137865552602,16415.67979198151,1.6658345986053202,2021,2023,21064.0
47175,"Van Buren, TN",15165.569847442417,15804.43274428389,-4.042301974251716,2021,2023,6686.0
47177,"Warren, TN",35761.4113115844,35310.09619448486,1.278147515129202,2021,2023,43619.0
47179,"Washington, TN",51503.308460205386,49531.20913331127,3.9815287399633137,2021,2023,139642.0
47181,"Wayne, TN",26223.175159634407,22877.665927722628,14.623472702509254,2021,2023,15974.0
47183,"Weakley, TN",31585.700500572944,34638.51326262624,-8.813348133354149,2021,2023,33162.0
47185,"White, TN",28952.796482066788,29120.316995955043,-0.5752702276954125,2021,2023,29108.0
47187,"Williamson, TN",117079.79237262945,112567.81944956607,4.00822628094426,2021,2023,269136.0
47189,"Wilson, TN",45401.03443406218,43858.88844370426,3.516153840372338,2021,2023,169948.0
48001,"Anderson, TX",36128.075010082,36357.239802070595,-0.6303140536415119,2021,2023,59512.0
48003,"Andrews, TX",250369.8145114411,183318.66016989856,36.5762843124644,2021,2023,18923.0
48005,"Angelina, TX",40717.653869730064,38666.255366929894,5.30539738935949,2021,2023,88094.0
48007,"Aransas, TX",29056.378198866965,29840.931696362968,-2.629118639722716,2021,2023,25595.0
48009,"Archer, TX",38571.70944838886,34994.961190279784,10.22075217818088,2021,2023,9155.0
48011,"Armstrong, TX",46632.946379215035,30914.26239200184,50.846058650520945,2021,2023,1809.0
48013,"Atascosa, TX",81544.9102930868,59677.66102045992,36.64226931603418,2021,2023,52783.0
48015,"Austin, TX",54382.68911694217,52736.793196442966,3.1209632227130246,2021,2023,32546.0
48017,"Bailey, TX",67605.74598207936,59492.4370529948,13.637546772302112,2021,2023,7031.0
48019,"Bandera, TX",18458.431887866842,18198.370501221056,1.4290366636306118,2021,2023,22830.0
48021,"Bastrop, TX",29098.772306862378,27711.95208896259,5.004411863327896,2021,2023,114931.0
48023,"Baylor, TX",52343.617322388905,50648.089484781995,3.34766395900552,2021,2023,3533.0
48025,"Bee, TX",28169.474156151926,24059.64246118588,17.08184858356152,2021,2023,31226.0
48027,"Bell, TX",50933.404742002815,48043.50254320824,6.015178007047939,2021,2023,399578.0
48029,"Bexar, TX",59952.8550756038,56840.1652520957,5.4762152954742405,2021,2023,2127737.0
48031,"Blanco, TX",41002.02126066777,39887.185212888995,2.7949729764799924,2021,2023,13358.0
48033,"Borden, TX",1959565.5296229802,1020380.2553719269,92.04267421939889,2021,2023,557.0
48035,"Bosque, TX",34660.12728133382,33054.923583217984,4.856171257134001,2021,2023,19013.0
48037,"Bowie, TX",43854.63953387251,41139.24384371637,6.6004997575347835,2021,2023,91992.0
48039,"Brazoria, TX",44085.24674268677,43579.65541132478,1.1601544954635168,2021,2023,413224.0
48041,"Brazos, TX",50059.48947216614,47782.40129635823,4.765537340170178,2021,2023,249624.0
48043,"Brewster, TX",49801.745898190995,44545.51959047751,11.799674481375021,2021,2023,9508.0
48045,"Briscoe, TX",43018.74163319946,76781.9250013361,-43.97282741680301,2021,2023,1494.0
48047,"Brooks, TX",38183.234421364985,39974.772529461894,-4.481671801325504,2021,2023,6740.0
48049,"Brown, TX",38995.08167016127,37751.00421293688,3.2954817578019657,2021,2023,38631.0
48051,"Burleson, TX",53277.4666732742,52400.315605096104,1.6739423380358165,2021,2023,20179.0
48053,"Burnet, TX",37225.279063924485,37581.46027746942,-0.9477577798073789,2021,2023,55722.0
48055,"Caldwell, TX",23173.259584207513,22141.67810914582,4.659003125131633,2021,2023,52430.0
48057,"Calhoun, TX",210935.011533447,192309.0191312669,9.685449224545373,2021,2023,19942.0
48059,"Callahan, TX",29229.490249743416,24944.565878394056,17.177786906529334,2021,2023,14615.0
48061,"Cameron, TX",31422.56537786484,28934.960065498326,8.597230847167147,2021,2023,431874.0
48063,"Camp, TX",31484.047402005468,31014.385975100013,1.5143341134740584,2021,2023,13164.0
48065,"Carson, TX",166788.0453452422,169211.91397761102,-1.4324456094087723,2021,2023,5822.0
48067,"Cass, TX",42179.721892250716,36443.29971803629,15.740677212539556,2021,2023,28622.0
48069,"Castro, TX",114460.027100271,94728.07865665878,20.830094649265018,2021,2023,7380.0
48071,"Chambers, TX",51417.55816230264,52818.3626864318,-2.652116523273085,2021,2023,56179.0
48073,"Cherokee, TX",30182.533866937225,27473.760373881116,9.859493044247781,2021,2023,53223.0
48075,"Childress, TX",41462.94355442432,41629.546165815584,-0.4002028048244122,2021,2023,6679.0
48077,"Clay, TX",31472.69338303821,21763.8906540052,44.609683458625085,2021,2023,10730.0
48079,"Cochran, TX",99992.6442121564,94172.64709120482,6.180135422247401,2021,2023,2583.0
48081,"Coke, TX",72477.62073027091,57264.19784426617,26.567075867156408,2021,2023,3396.0
48083,"Coleman, TX",27600.125156445556,28311.04855053428,-2.5111164385866913,2021,2023,7990.0
48085,"Collin, TX",75703.85634969849,72295.60422597315,4.714328291761993,2021,2023,1254658.0
48087,"Collingsworth, TX",31485.637686710073,32358.82314974257,-2.6984462908053675,2021,2023,2611.0
48089,"Colorado, TX",43022.77066356228,43390.32070892043,-0.847078425217962,2021,2023,21475.0
48091,"Comal, TX",45601.45416311226,44436.81755085276,2.620882134339886,2021,2023,201628.0
48093,"Comanche, TX",36197.994289295915,32595.236065829147,11.05302080399313,2021,2023,14359.0
48095,"Concho, TX",69633.79434756465,57120.60186840073,21.9066187502591,2021,2023,3326.0
48097,"Cooke, TX",65436.82498079443,56611.37394206133,15.589536914905967,2021,2023,44258.0
48099,"Coryell, TX",20405.55748523793,20261.246952073325,0.7122490215235144,2021,2023,86370.0
48101,"Cottle, TX",91444.9722882027,70679.81057792033,29.379198303580623,2021,2023,1263.0
48103,"Crane, TX",225882.45537657815,160223.71954118522,40.97941055382594,2021,2023,4594.0
48105,"Crockett, TX",246748.48160057163,208759.94866944654,18.197232358624827,2021,2023,2799.0
48107,"Crosby, TX",40761.82902584493,48097.81021068201,-15.252214503536454,2021,2023,5030.0
48109,"Culberson, TX",1573559.8935226265,1207094.9724341785,30.359245084870977,2021,2023,2254.0
48111,"Dallam, TX",101956.01913366995,96423.53514044035,5.737690476885726,2021,2023,7526.0
48113,"Dallas, TX",117373.50020406411,113606.21842913861,3.316087646448085,2021,2023,2656028.0
48115,"Dawson, TX",114598.06089470998,66729.01870724461,71.73646955229141,2021,2023,11758.0
48117,"Deaf Smith, TX",88719.00513652338,80251.49703727775,10.551215132239067,2021,2023,18495.0
48119,"Delta, TX",24547.724455463078,20131.343365291785,21.937835990545594,2021,2023,5647.0
48121,"Denton, TX",48048.3140691978,47926.9295640009,0.2532699388447135,2021,2023,1045120.0
48123,"DeWitt, TX",196189.41339127,162299.30147500685,20.881243239042547,2021,2023,20252.0
48125,"Dickens, TX",57933.913043478264,57073.22936477488,1.5080339561696299,2021,2023,1725.0
48127,"Dimmit, TX",416899.03434787923,320565.385937572,30.05116978820277,2021,2023,8181.0
48129,"Donley, TX",42244.28437206389,39966.720523666845,5.698650823873219,2021,2023,3193.0
48131,"Duval, TX",30411.267605633802,33298.082332509046,-8.669612556206685,2021,2023,9585.0
48133,"Eastland, TX",41392.072170585016,40588.762643407914,1.9791426859561367,2021,2023,18290.0
48135,"Ector, TX",80880.76248956018,73669.07897758548,9.789295063901804,2021,2023,170022.0
48137,"Edwards, TX",45937.816341287056,49257.218604926165,-6.738915346119723,2021,2023,1383.0
48139,"Ellis, TX",35420.13107445769,34420.121607867135,2.905304862031599,2021,2023,232387.0
48141,"El Paso, TX",48286.22126003672,42634.37391820043,13.25655057742865,2021,2023,875784.0
48143,"Erath, TX",42641.49586479684,38262.74792256543,11.443893029044695,2021,2023,44496.0
48145,"Falls, TX",28950.0901306895,24689.24251797223,17.257911455224416,2021,2023,17752.0
48147,"Fannin, TX",29728.150064683054,27605.1182556757,7.690718037662636,2021,2023,38650.0
48149,"Fayette, TX",67918.51067168864,67007.80261902914,1.3591074726585273,2021,2023,25488.0
48151,"Fisher, TX",104467.93997271487,97267.83943553582,7.4023444737362665,2021,2023,3665.0
48153,"Floyd, TX",57130.107100357,63934.096661402145,-10.642192376752234,2021,2023,5042.0
48155,"Foard, TX",94437.7967711301,96344.10935882559,-1.9786498628531435,2021,2023,1053.0
48157,"Fort Bend, TX",40747.75623569281,38934.089021117776,4.658301401610565,2021,2023,958434.0
48159,"Franklin, TX",47972.5073313783,42170.54863987942,13.758319202923875,2021,2023,10912.0
48161,"Freestone, TX",48078.17873577138,46961.32943879428,2.378231856559143,2021,2023,20645.0
48163,"Frio, TX",66445.08196721312,62071.49374592511,7.046049575011448,2021,2023,19520.0
48165,"Gaines, TX",85854.44696837323,79934.93686647476,7.405410367417398,2021,2023,22892.0
48167,"Galveston, TX",54739.8117074525,50390.089682919344,8.632098200070427,2021,2023,367407.0
48169,"Garza, TX",52966.630785791174,45080.977138557915,17.492197702362212,2021,2023,4645.0
48171,"Gillespie, TX",48376.75343584644,47797.036035626166,1.2128731157893924,2021,2023,28159.0
48173,"Glasscock, TX",3973805.724197745,2418465.251200003,64.31105314521295,2021,2023,1153.0
48175,"Goliad, TX",38124.49799196787,40688.43498282463,-6.301390043482968,2021,2023,7221.0
48177,"Gonzales, TX",161531.1377245509,133577.66071324493,20.926760404432088,2021,2023,20040.0
48179,"Gray, TX",54984.53657602451,49532.09669290117,11.007892350950632,2021,2023,20888.0
48181,"Grayson, TX",43745.290037998566,39796.50007542686,9.92245537946177,2021,2023,150532.0
48183,"Gregg, TX",66634.61978702074,63788.508446438624,4.46179321307052,2021,2023,126679.0
48185,"Grimes, TX",33797.41688591246,34132.55978416826,-0.98188621180193,2021,2023,33448.0
48187,"Guadalupe, TX",64185.478003340744,58160.13048038737,10.359927794496993,2021,2023,195166.0
48189,"Hale, TX",42578.38074672175,40892.14319086474,4.123622349619738,2021,2023,31953.0
48191,"Hall, TX",29028.99575671853,32596.980139753276,-10.945751317262209,2021,2023,2828.0
48193,"Hamilton, TX",34135.23831559463,32465.83558575921,5.142029150691818,2021,2023,8644.0
48195,"Hansford, TX",134775.8689572513,107492.48333728919,25.381668348243934,2021,2023,5006.0
48197,"Hardeman, TX",63845.47848990343,61652.684873057435,3.556687955051663,2021,2023,3417.0
48199,"Hardin, TX",24679.410260780638,23948.644490855568,3.051386771406217,2021,2023,58670.0
48201,"Harris, TX",91569.99238616478,87253.72570176305,4.946799291018156,2021,2023,5009302.0
48203,"Harrison, TX",64424.982485638226,64526.53069429464,-0.1573743506179115,2021,2023,71370.0
48205,"Hartley, TX",188224.3795036029,140138.88520967573,34.31274212149016,2021,2023,4996.0
48207,"Haskell, TX",61594.66421343146,59267.94948913867,3.925755394522601,2021,2023,5435.0
48209,"Hays, TX",40156.60088552849,37561.56156540406,6.908763139694862,2021,2023,292029.0
48211,"Hemphill, TX",117633.05679642629,124591.31819989263,-5.584868595982428,2021,2023,3134.0
48213,"Henderson, TX",24466.004321629873,22739.101013932464,7.594422077809138,2021,2023,87467.0
48215,"Hidalgo, TX",26495.545571806477,26018.164536390745,1.8347990487493249,2021,2023,914820.0
48217,"Hill, TX",33596.502540558664,30434.517539778244,10.389469774402272,2021,2023,38771.0
48219,"Hockley, TX",80490.6300860265,73644.70387919452,9.295883948507576,2021,2023,21505.0
48221,"Hood, TX",40083.83242195411,38514.674803335285,4.074181144281508,2021,2023,69126.0
48223,"Hopkins, TX",54674.633869636964,47665.20640844572,14.705543077118088,2021,2023,38784.0
48225,"Houston, TX",45034.28391224039,42478.70383343002,6.016144204473517,2021,2023,22197.0
48227,"Howard, TX",292170.33697661594,234398.85191644568,24.64665871348364,2021,2023,30833.0
48229,"Hudspeth, TX",48048.50332594235,48721.11249967642,-1.3805291776507245,2021,2023,3608.0
48231,"Hunt, TX",44427.82302554557,43429.54071375303,2.2986250726718227,2021,2023,118729.0
48233,"Hutchinson, TX",378885.3506414482,222271.27203698189,70.46078297442261,2021,2023,19721.0
48235,"Irion, TX",610906.2909567497,525627.9358178785,16.22409109709473,2021,2023,1526.0
48237,"Jack, TX",40672.90912960204,47885.756059740204,-15.06261469723842,2021,2023,9398.0
48239,"Jackson, TX",39855.273488615545,39287.955649274256,1.443999388529571,2021,2023,15284.0
48241,"Jasper, TX",33606.4059318686,31659.652961467433,6.149002873690801,2021,2023,32907.0
48243,"Jeff Davis, TX",45872.89088863892,38727.03911458629,18.45184123916457,2021,2023,1778.0
48245,"Jefferson, TX",83873.85606502119,73299.40902451909,14.42637421123667,2021,2023,253948.0
48247,"Jim Hogg, TX",37355.880427667464,35323.421525769685,5.75385626337197,2021,2023,4583.0
48249,"Jim Wells, TX",41801.72812837525,40897.64635440392,2.2105960967457428,2021,2023,38886.0
48251,"Johnson, TX",33849.44454207374,33310.25470016071,1.618690240487508,2021,2023,210547.0
48253,"Jones, TX",22221.247002398082,23676.56241809721,-6.1466499654812985,2021,2023,20850.0
48255,"Karnes, TX",437275.08753385744,379698.4351491732,15.163784481246001,2021,2023,15137.0
48257,"Kaufman, TX",26549.681795894434,27036.69001628572,-1.8012864004356088,2021,2023,197829.0
48259,"Kendall, TX",52809.793933780966,50098.60744890731,5.411700290549271,2021,2023,51828.0
48261,"Kenedy, TX",643466.6666666666,712533.8914137798,-9.693184503837827,2021,2023,330.0
48263,"Kent, TX",377342.81650071125,202719.05328328023,86.14077482564564,2021,2023,703.0
48265,"Kerr, TX",46261.28014842301,43693.43956319435,5.8769476857384095,2021,2023,53900.0
48267,"Kimble, TX",35528.516246307656,34788.89883478451,2.1260155862812935,2021,2023,4401.0
48269,"King, TX",473823.25581395347,341699.3660482583,38.666706143971965,2021,2023,215.0
48271,"Kinney, TX",39509.2447508618,35778.43623087048,10.427533768992081,2021,2023,3191.0
48273,"Kleberg, TX",40971.51961106366,37472.71114148186,9.336950444742875,2021,2023,30442.0
48275,"Knox, TX",72641.16743471583,70088.41225997638,3.642192899548946,2021,2023,3255.0
48277,"Lamar, TX",55226.56051825402,53938.36577381261,2.388271735638736,2021,2023,51249.0
48279,"Lamb, TX",60172.14471506266,57175.183254957374,5.241717279227842,2021,2023,12687.0
48281,"Lampasas, TX",24649.135477293003,23524.952154468858,4.778684842555969,2021,2023,23539.0
48283,"La Salle, TX",570358.8860607876,443719.22120433307,28.54049561178169,2021,2023,6679.0
48285,"Lavaca, TX",66125.55205047318,57885.49054205083,14.235106986674628,2021,2023,20605.0
48287,"Lee, TX",59312.77437537261,46891.89670849606,26.488324292128883,2021,2023,18451.0
48289,"Leon, TX",57474.78739968858,48155.033984607806,19.353643106263263,2021,2023,16698.0
48291,"Liberty, TX",22319.37900940526,22972.196288902614,-2.8417712929464933,2021,2023,115042.0
48293,"Limestone, TX",71214.89653950109,61717.82118497948,15.387897972057619,2021,2023,22569.0
48295,"Lipscomb, TX",181370.13888888888,166857.79035194774,8.697435406720121,2021,2023,2880.0
48297,"Live Oak, TX",215000.66850505557,148866.76915398624,44.42489060984531,2021,2023,11967.0
48299,"Llano, TX",37699.95251046928,36254.16809191739,3.987912272283589,2021,2023,23163.0
48301,"Loving, TX",224943708.33333334,141871069.93084005,58.555023545667154,2021,2023,48.0
48303,"Lubbock, TX",47044.31357935698,46338.19953114053,1.523827113183196,2021,2023,327394.0
48305,"Lynn, TX",46443.716397849465,57899.4818427552,-19.78560961221998,2021,2023,5952.0
48307,"McCulloch, TX",44294.172932330825,44573.92766418182,-0.6276196568511083,2021,2023,7448.0
48309,"McLennan, TX",53721.95015497969,50870.04618223695,5.6062539485929985,2021,2023,270358.0
48311,"McMullen, TX",3704658.407079646,2219834.7144466364,66.88893019691102,2021,2023,565.0
48313,"Madison, TX",44817.75599913526,39204.33018573408,14.318382145051501,2021,2023,13877.0
48315,"Marion, TX",31193.013190436934,28964.891241208312,7.692492026549291,2021,2023,9704.0
48317,"Martin, TX",2911170.3031473258,1694301.658407515,71.82125087946581,2021,2023,5179.0
48319,"Mason, TX",30389.515926761975,30285.54768483691,0.3432932532936084,2021,2023,3987.0
48321,"Matagorda, TX",61346.15701684482,62727.68808875737,-2.202426255464307,2021,2023,36391.0
48323,"Maverick, TX",35150.639990480886,32264.82790177876,8.944142201803063,2021,2023,58829.0
48325,"Medina, TX",22026.250022474334,21772.300626637545,1.1663875131601387,2021,2023,55619.0
48327,"Menard, TX",25506.017791732076,25372.81025257734,0.5250011245451436,2021,2023,1911.0
48329,"Midland, TX",198449.70504447483,161802.37302967653,22.64944038124628,2021,2023,183587.0
48331,"Milam, TX",28933.254329293934,26338.665791986085,9.850873076863632,2021,2023,26159.0
48333,"Mills, TX",62875.52049090511,56168.29360907315,11.941304338909987,2021,2023,4563.0
48335,"Mitchell, TX",45287.02051739518,33641.424384165184,34.61683429406608,2021,2023,8968.0
48337,"Montague, TX",29149.520328917315,30480.501180171606,-4.366663275603,2021,2023,21890.0
48339,"Montgomery, TX",52771.356686717016,53083.0371687284,-0.5871564602090928,2021,2023,749613.0
48341,"Moore, TX",175721.97329919532,153234.17456150232,14.675446128152858,2021,2023,21872.0
48343,"Morris, TX",61366.217990807614,52328.71275227531,17.270643138721866,2021,2023,12184.0
48345,"Motley, TX",37380.295566502464,35168.17360193908,6.290124672386765,2021,2023,1015.0
48347,"Nacogdoches, TX",44167.73673320351,41511.299844237124,6.399310305709838,2021,2023,65728.0
48349,"Navarro, TX",33003.14860347054,31246.469535487457,5.622008163155745,2021,2023,56533.0
48351,"Newton, TX",37669.38192811555,37436.47056883842,0.6221509553066884,2021,2023,11908.0
48353,"Nolan, TX",66412.98829502186,67264.03034943536,-1.2652260799603465,2021,2023,14182.0
48355,"Nueces, TX",61184.82123893805,56361.13956173792,8.55852403749977,2021,2023,353125.0
48357,"Ochiltree, TX",88878.35751775239,87005.76002889691,2.152268411003533,2021,2023,9717.0
48359,"Oldham, TX",174959.40756993965,175884.49825939283,-0.5259648795704952,2021,2023,1823.0
48361,"Orange, TX",54225.46594669918,47630.55378908481,13.845969935217672,2021,2023,86115.0
48363,"Palo Pinto, TX",33531.90433660812,34155.691388595325,-1.8263048605583032,2021,2023,30231.0
